text,Category,Mensagem
" japan candidate  vince ,  i spoke with whalley at the sa offsite and he mentioned that had ( or knew of )  a person that could bring some talent to the evaluation of an enron merchant  business in japan . i am in sydney today , but will be in tokyo next week . i  would like to speak more about this . what time might you be available ? my  japan mobile number is 81 90 4073 6761 .  regards ,  joe",0,"Vince, candidato do Japão, conversei com Whalley no encontro fora da sede da SA e ele mencionou que tinha (ou conhecia) uma pessoa que poderia contribuir com talento para a avaliação de uma unidade de negócios da Enron no Japão. Estou em Sydney hoje, mas estarei em Tóquio na próxima semana. Gostaria de conversar mais sobre isso. Em que horário você estaria disponível? Meu número de celular japonês é +81 90 4073 6761. Atenciosamente, Joe."
" re : course instructor  clare ,  i regret to inform you that i have to decline your invitation due  to prior commitments on the same days .  vince kaminski  - - - - - original message - - - - -  from : clare fitzgerald [ mailto : claref @ marcusevansch . com ]  sent : monday , may 07 , 2001 8 : 48 pm  to : ' vkamins @ enron . com '  subject : course instructor  vince ,  i am writing in regards to an energy derivatives training course i am  developing . i would like to invite you to be an instructor for the course .  a preliminary agenda is attached . brett humphreys from risk capital  management is teaching on day one , and i was wondering if you would be  interested in covering all or part of day two . the topics outlined here can  be modified based on your feedback .  our training courses are structured for an interactive , classroom - type  setting . we limit the audience to 25 people and bring in 2 - 3 instructors to  cover the material over the course of two days .  i will follow up but please let me know what you think .  >  thank you ,  clare fitzgerald  director , training courses  marcus evans  312 - 540 - 3000 x 6785  - agenda . doc >",0,"Re: Instrutora do curso Clare, lamento informar que preciso recusar seu convite devido a compromissos prévios nas mesmas datas. Vince Kaminski - - - - - Mensagem original - - - - - De: Clare Fitzgerald [mailto:claref@marcusevansch.com] Enviada em: segunda-feira, 7 de maio de 2001 20:48 Para: 'vkamins@enron.com' Assunto: Instrutor do curso Vince, escrevo em relação a um curso de treinamento sobre derivativos de energia que estou desenvolvendo. Gostaria de convidá-lo para ser um instrutor do curso. Uma programação preliminar está anexada. Brett Humphreys, da Risk Capital Management, ministrará o primeiro dia, e eu gostaria de saber se você estaria interessado em ministrar todo ou parte do segundo dia. Os tópicos descritos aqui podem ser modificados com base no seu feedback. Nossos cursos de treinamento são estruturados para um ambiente interativo, semelhante a uma sala de aula. Limitamos o público a 25 pessoas e convidamos 2 a 3 instrutores para abordar o conteúdo ao longo de dois dias. Entrarei em contato novamente, mas, por favor, me diga o que você acha. > Obrigada, Clare Fitzgerald, Diretora de Cursos de Treinamento, Marcus Evans, 312-540-3000 ramal 6785 - agenda.doc >"
" bearish pressure on prices to resume , with an end to cold weather  in sigh  here is esai ' s latest natural gas fundwatch .  edna o ' connell  office manager  esai  301 edgewater place , suite 108  wakefield , ma 01880  ( 781 ) 245 - 2036  ( 781 ) 245 - 8706  ednao @ esaibos . com  - ngol 1900 . pdf",0,"Pressão baixista sobre os preços deve retomar, com o fim do clima frio à vista. Aqui está o mais recente relatório Fundwatch de gás natural da ESAI. Edna O'Connell, Gerente de Escritório, ESAI, 301 Edgewater Place, Suite 108, Wakefield, MA 01880, (781) 245-2036, (781) 245-8706, ednao@esaibos.com - ngol1900.pdf"
" s . tamarchenko  teresa ,  it ' s ok to hire s . tamarchenko as a summer temporary employee .  we need all the help we can get this summer .  i assume it will be 40 hrs a week , as long as ut conforms with all the  external  and internal regulations .  vince",0,"Sra. Tamarchenko Teresa, não há problema em contratar a Sra. Tamarchenko como funcionária temporária de verão. Precisamos de toda a ajuda possível neste verão. Presumo que serão 40 horas semanais, desde que esteja em conformidade com todos os regulamentos internos e externos. Vince"
" cusip  david ,  the cusip of the bond i have is 694308 efo  pgc 8 . 375 % 5 / 1 / 25 lst & ref mortgage bond , ser 92 b .  vince",0,"David, o código CUSIP do título que possuo é 694308 EFO PGC 8.375% 5/1/25 LST & Ref Mortgage Bond, Série 92 B. Vince"
" wti trading simulation presentation - combinded  john ,  just finished the continous trading case . please see  the two attached files . let me know if you want to add  more scenarios .  happy holidays !  zimin  - - - - - - - - - - - - - - - - attachment - - - - - - - - - - - - - - - - - -  open - close trading :  close - close trading :",0,"Apresentação da simulação de negociação WTI - combinada. John, acabei de finalizar o caso de negociação contínua. Por favor, veja os dois arquivos anexados. Avise-me se quiser adicionar mais cenários. Boas festas! Zimin - - - - - - - - - - - - - - - - Anexo - - - - - - - - - - - - - - - - - - Abertura - fechamento da negociação: Fechamento - fechamento da negociação:"
 this  hurricane elana ,0,este furacão elana
" reviewer approval  please note that your employees have suggested the following people to  complete a feedback form on their behalf . you will need to access the  performance management system ( pep ) to either approve or decline these  suggested reviewers . once you have approved the suggested reviewers they  will be notified and can begin completing the feedback form .  your list of employees that have suggested reviewers are listed below :  date suggested : may 19 , 2000  feedback due date : jun 16 , 2000  employee name : kollaros , alexios  date suggested : may 22 , 2000  feedback due date : jun 16 , 2000  employee name : krishnarao , pinnamaneni v",0,"Aprovação do avaliador: observe que seus funcionários sugeriram as seguintes pessoas para preencher um formulário de feedback em nome deles. Você precisará acessar o sistema de gestão de desempenho (PEP) para aprovar ou rejeitar esses avaliadores sugeridos. Assim que você aprovar os avaliadores sugeridos, eles serão notificados e poderão começar a preencher o formulário de feedback. Sua lista de funcionários que sugeriram avaliadores está abaixo: Data da sugestão: 19 de maio de 2000; Data limite para o feedback: 16 de junho de 2000; Nome do funcionário: Kollaros, Alexios; Data da sugestão: 22 de maio de 2000; Data limite para o feedback: 16 de junho de 2000; Nome do funcionário: Krishnarao, Pinamaneni V."
" fwd : billing question  return - path :  received : from rly - yao 2 . mx . aol . com ( rly - yao 2 . mail . aol . com [ 172 . 18 . 144 . 194 ] )  by air - yao 2 . mail . aol . com ( v 67 . 7 ) with esmtp ; mon , 10 jan 2000 06 : 39 : 16 - 0500  received : from abbott . office . aol . com ( abbott . office . aol . com [ 10 . 2 . 96 . 24 ] )  by rly - yao 2 . mx . aol . com ( 8 . 8 . 8 / 8 . 8 . 5 / aol - 4 . 0 . 0 ) with esmtp id gaa 26342 for  ; mon , 10 jan 2000 06 : 39 : 16 - 0500 ( est )  received : from sunphol . ops . aol . com ( sunphol . office . aol . com [ 10 . 5 . 4 . 200 ] ) by  abbott . office . aol . com with smtp ( 8 . 8 . 6 ( phne _ 14041 ) / 8 . 7 . 1 ) id gaao 8342 for  ; mon , 10 jan 2000 06 : 39 : 01 - 0500 ( est )  received : from 0 by sunphol . ops . aol . com ( smi - 8 . 6 / smi - svr 4 ) id gaa 27342 ; mon ,  10 jan 2000 06 : 39 : 00 - 0500  message - id :  from :  to :  date : 01 / 10 / 2000 19 : 40 : 07  reply - to :  subject : re : billing question  dear wincently ,  we at america online would like to thank you for spending the time to write  us . my name is ellen and i appreciate the opportunity to assist you  regarding your recent e - mail .  after reviewing your account , it shows that the annual prepaid fee was not  successfully collected . i suggest that you contact your bank regarding this  matter . you may also want to contact our billing department at  1 - 888 - 265 - 8003 or at 1 - 800 - 827 - 6364 toll free should you want to resubmit the  bill .  if there has been a problem billing your account , america online may send a  billing popup screen that states you need to update your billing information  at keyword : billing . america online does not request this information be  placed anywhere other than at keyword : billing . ( if you ' re  unfamiliar with keywords you can start using them by typing ctrl - k . when  the keyword "" box "" appears , type the keyword in the space provided and click  the go button ) . it is possible that you will receive the popup more than  once in a 24 hour period , as we update our database every 24 hours .  the message that america online sends states :  an important message from aol member services  our records indicate that the credit card information on file for your aol  account  may not be up - to - date . outdated information on your aol account may cause  bill  processing problems with in some cases could lead to service interruptions !  please take a minute now to update your aol account information . just click  on the update billing information button below . this update will only take a  few moments  and the information you provide will be kept completely confidential .  note : if you have recently updated your billing information , please ignore  this  additional reminder while we process your changes .  if you have questions concerning this message , please call member services  at 1 - 888 / 265 - 8003 between the hours or 6 : 00 am - 2 : 00 am est seven days a  week .  update billing information  ( text on button appears in white on the actual popup )  we greatly appreciate your america online membership . if you have any  further questions , please do not hesitate to contact us again . thank you for  using america online . have a wonderful day . : - )  ellen l .  customer care consultant  the billing department  america online , inc .  - - - - - - - - - - original message - - - - - - - - - -  from : vkaminski @ aol . com  to : billingl @ abbott . office . aol . com  field 1 = wincenty kaminski  field 2 = 10 snowbird  field 4 = the woodlands  field 5 = texas  field 6 = 77381  field 7 = 0057  field 8 = other ( please give details below )  field 9 = on signing on to aol i received the information that billing  information may be outdated . i don ' t see why . my annual fee has just been  paid , the credit card is in good standing , i did not move .  please , let me know what is the problem  field 10 = texas  field 11 = other - see comments  x - rep : 743  x - mailid : 583092  x - queue : 4  x - mailer : swiftmail v 3 . 50",0,"fwd: pergunta de faturamento retorno - caminho: recebido: de rly-yao2.mx.aol.com (rly-yao2.mail.aol.com [172.18.144.194]) por air-yao2.mail.aol.com (v67.7) com esmtp; seg, 10 jan 2000 06:39:16 -0500 recebido: de abbott.office.aol.com (abbott.office.aol.com [10.2.96.24]) por rly-yao2.mx.aol. com (8.8.8/8.8.5/aol-4.0.0) com esmtp id gaa 26342 para; seg, 10 jan 2000 06:39:16 -0500 (est) recebido: de sunphol.ops.aol.com (sunphol.office.aol.com [10.5.4.200]) por abbott.office.aol.com com smtp (8.8.6 (phne_14041)/8.7.1) id gaao 8342 para; seg, 10 jan 2000 06:39:01 -0500 (est) recebido de: 0 por sunphol.ops.aol.com (smi-8.6/smi-svr 4) id gaa 27342; seg, 10 jan 2000 06:39:00 -0500 ID da mensagem: de: para: data: 01/10/2000 19:40:07 responder para: assunto: re: pergunta sobre faturamento Prezado(a) wincently, nós da America Online gostaríamos de agradecer por dedicar seu tempo para nos escrever. Meu nome é Ellen e agradeço a oportunidade de ajudá-lo(a) com relação ao seu e-mail recente. Após analisarmos sua conta, constatamos que a taxa anual pré-paga não foi cobrada com sucesso. Sugerimos que entre em contato com seu banco para tratar deste assunto. Você também pode entrar em contato com nosso departamento de cobrança pelo telefone 1-888-265-8003 ou pelo número gratuito 1-800-827-6364, caso deseje reenviar a fatura. Se houve algum problema com a cobrança em sua conta, a America Online poderá exibir uma janela pop-up informando que você precisa atualizar suas informações de cobrança no campo ""Palavra-chave: cobrança"". A America Online não solicita que essas informações sejam inseridas em nenhum outro local além de ""Palavra-chave: cobrança"". (Caso não esteja familiarizado com palavras-chave, você pode começar a usá-las pressionando Ctrl+K. Quando a caixa de palavras-chave aparecer, digite a palavra-chave no espaço fornecido e clique no botão ""Ir""). É possível que você receba a janela pop-up mais de uma vez em um período de 24 horas, pois atualizamos nosso banco de dados a cada 24 horas. A mensagem enviada pela America Online diz: Uma mensagem importante do Serviço de Atendimento ao Cliente da AOL. Nossos registros indicam que as informações do cartão de crédito cadastradas em sua conta AOL podem estar desatualizadas. Informações desatualizadas em sua conta AOL podem causar problemas no processamento de faturas e, em alguns casos, levar a interrupções de serviço! Reserve um minuto agora para atualizar as informações da sua conta AOL. Basta clicar no botão ""Atualizar informações de cobrança"" abaixo. Esta atualização levará apenas alguns instantes e as informações fornecidas serão mantidas em total sigilo. Observação: Se você atualizou recentemente suas informações de cobrança, ignore este lembrete adicional enquanto processamos suas alterações. Se tiver dúvidas sobre esta mensagem, ligue para o Serviço de Atendimento ao Cliente no número 1-888-265-8003, das 6h às 2h (horário do leste dos EUA), sete dias por semana. Atualizar informações de cobrança (o texto no botão aparece em branco na janela pop-up). Agradecemos muito sua assinatura da America Online. Se tiver mais alguma dúvida, não hesite em nos contatar novamente. Obrigada por usar a America Online. Tenha um ótimo dia. :-) Ellen L. Consultora de Atendimento ao Cliente Departamento de Cobrança America Online, Inc. - - - - - - - - - - Mensagem original - - - - - - - - - - De: vkaminski@aol.com Para: billingl@abbott.office.aol.com Campo 1 = Wincenty Kaminski Campo 2 = 10 Snowbird Campo 4 = The Woodlands Campo 5 = Texas Campo 6 = 77381 Campo 7 = 0057 Campo 8 = Outro (por favor, forneça detalhes abaixo) Campo 9 = Ao acessar a AOL, recebi a informação de que as informações de cobrança podem estar desatualizadas. Não entendo o motivo. Minha anuidade foi paga recentemente, o cartão de crédito está em dia e eu não me mudei. Por favor, me informe qual é o problema. Campo 10 = Texas, Campo 11 = Outro - veja os comentários. x-rep: 743, x-mailid: 583092, x-queue: 4, x-mailer: swiftmail v 3.50"
" my resume  hi vince ,  i spoke with ray again , and he seems to have the background necessary to  work with the insurance group here .  he is not an actuary , but he can work with data . would you mind calling him  on the phone sometime next week ?  please let me know what time you would call him , so i can let him know . once  you speak with him , then maybe we can  bring him down for interviews , if you think it appropriate .  his business phone number is 816 889 4417  thanks ,  vasant  - - - - - - - - - - - - - - - - - - - - - - forwarded by vasant shanbhogue / hou / ect on 01 / 07 / 2000  11 : 01 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  "" spudeck , ray e . ms - res "" on 12 / 29 / 99 02 : 24 : 09 pm  to : vasant shanbhogue / hou / ect @ ect  cc :  subject : my resume  vasant ,  i enjoyed our telephone conversation this morning . from our conversation ,  it sounds like enron is moving out on the cutting edge of risk transfer and  insurance finance . in my mind , there seem to be a myriad number of  interesting opportunities moving forward . as well , i see a number of issues  that would need to be resolved . frankly , i find that quite exciting . i  left academics largely because i wanted to move into a more "" front line ""  career . while i ' ve enjoyed my work here at the naic , it is still not where i  ultimately see myself . i gathered from your comments some concern about my  being too senior in the organization . if i am interpreting you correctly ,  you are concerned about hands on technical work . i enjoy that immensely and  some of the strengths i bring to the table are the ability to think  creatively about solving financial problems and the the ability to make data  tell the underlying story .  i look forward to talking to you next week . i just found out that our  office building will be closed monday , so i will not be in until tuesday  a . m .  ray spudeck  sr . research associate  ( 816 ) 889 - 4417  rspudeck @ naic . org  >  - resumeres . doc",0,"Olá Vince, falei com o Ray novamente e ele parece ter a experiência necessária para trabalhar com o grupo de seguros aqui. Ele não é atuário, mas sabe trabalhar com dados. Você se importaria de ligar para ele na próxima semana? Por favor, me avise a que horas você ligaria, para que eu possa avisá-lo. Depois que você falar com ele, talvez possamos trazê-lo para entrevistas, se você achar apropriado. O número de telefone comercial dele é 816 889 4417. Obrigado, Vasant. - - - - - - - - - - - - - - - - - - - - - - Encaminhado por Vasant Shanbhogue / Hou / Ect em 01/07/2000 às 11:01 - - - - - - - - - - - - - - - - - - - - - - - - - - - ""Spudeck, Ray E. MS-Res"" em 29/12/99 às 14:24:09 Para: Vasant Shanbhogue / Hou / Ect @ Ect Cc: Assunto: Meu currículo Vasant, gostei da nossa conversa telefônica esta manhã. Pelo que entendemos, a Enron está na vanguarda da transferência de riscos e financiamento de seguros. Na minha opinião, há inúmeras oportunidades interessantes daqui para frente. Além disso, vejo uma série de questões que precisam ser resolvidas. Francamente, acho isso bastante empolgante. Deixei a vida acadêmica principalmente porque queria seguir uma carreira mais ""de linha de frente"". Embora tenha gostado do meu trabalho aqui no NAIC, ainda não é onde me vejo definitivamente. Pelos seus comentários, percebi alguma preocupação com o fato de eu ser muito sênior na organização. Se interpretei corretamente, você está preocupado com o trabalho técnico prático. Eu gosto muito disso e algumas das minhas qualidades são a capacidade de pensar criativamente sobre como resolver problemas financeiros e a capacidade de fazer com que os dados contem a história subjacente. Aguardo ansiosamente nossa conversa na próxima semana. Acabei de descobrir que nosso prédio estará fechado na segunda-feira, então só estarei aqui na terça-feira de manhã. Ray Spudeck Sr., Pesquisador Associado (816) 889-4417 rspudeck@naic.org > - resumeres.doc"
" re : greetings  hi , mr . kaminski :  how are you ?  i am back to school for the new semester now . i am in contact with molly  magee for my travlling schedule to enron .  i got from garp that you chaired a seeesion on energy risk at the new york  conference last week . if it is not too much trouble , could you please send a  copy of your presentation to me ? i appreciate it .  see you soon !  frank",0,"Re: Saudações, Sr. Kaminski: Como vai? Voltei para a faculdade para o novo semestre. Estou em contato com Molly Magee para organizar minha viagem à Enron. Soube pelo Garp que o senhor presidiu uma sessão sobre risco energético na conferência de Nova York na semana passada. Se não for muito incômodo, poderia me enviar uma cópia da sua apresentação? Agradeço desde já. Até breve! Frank"
" fw : eprm article  any feedback on the latest article from chris for eprm ? ? please let me know  when i can expect some feedback so i can get back to eprm , since they are  going to press in a week .  ?  thanks ,  julie  ?  ?  - - - - - original message - - - - -  from : robin lancaster  to : julie  sent : wednesday , october 11 , 2000 10 : 52 am  subject : eprm article  julie  i know that chris is away and so siad to contact you with any problems . just  want to know the status of the article for this month ? the last e - mail from  chris said it was getting a final look over from vince kaminski and i should  expect it a few days and that was last thursday . any news , as we ' re due to  go to press in a week and a day .  robin",0,"Re: Artigo da EPRM. Algum feedback sobre o último artigo do Chris para a EPRM? Por favor, me avise quando posso esperar algum retorno para que eu possa entrar em contato com a EPRM, já que eles vão para a gráfica em uma semana. Obrigada, Julie. --- Mensagem original --- De: Robin Lancaster Para: Julie Enviada em: quarta-feira, 11 de outubro de 2000 10:52 Assunto: Artigo da EPRM Julie, sei que o Chris está viajando e por isso disse para entrar em contato com você em caso de problemas. Só quero saber o status do artigo deste mês. O último e-mail do Chris dizia que estava recebendo uma revisão final do Vince Kaminski e que eu deveria recebê-lo em alguns dias, e isso foi na última quinta-feira. Alguma novidade, já que vamos para a gráfica em uma semana e um dia? Robin"
" research and development charges to gpg  janice :  here is the memo i spoke to you about concerning the charges that need  to be reversed .  if you have any questions , please call me .  shirley  - - - - - - - - - - - - - - - - - - - - - - forwarded by shirley crenshaw / hou / ect on 08 / 16 / 2000  09 : 54 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  kimberly watson @ enron  06 / 15 / 2000 03 : 26 pm  to : kent miller / et & s / enron @ enron , martha janousek / et & s / enron @ enron , elaine  concklin / et & s / enron @ enron , vera apodaca / et & s / enron @ enron , rod  hayslett / fgt / enron @ enron , vince j kaminski / hou / ect @ ect , pinnamaneni  krishnarao / hou / ect @ ect , shirley crenshaw / hou / ect @ ect  cc :  subject : research and development charges to gpg  vince , krishna and i met to discuss the research and development cross  charges to gpg for january through june . these charges are based upon a  budgeted amount of allocating three resources to the gpg group ( two resources  for revenue management and one resource for gpg marketing ) . we have utilized  the r & d group some during the first half of the year , but not to the full  extent of three resources . vince and krishna have agreed to reverse out some  of the charges that were budgeted january through june . we will revisit this  issue again toward the end of the year to determine if any adjustments are  necessary for july through december .  the budgeted amount january through june has been distributed between the nng  and tw as follows :  research and development  budget ( $ 000 ) nng tw et & s  january $ 46 . 7 $ 46 . 7  february $ 26 . 1 $ 20 . 4 $ 46 . 5  march $ 35 . 9 $ 10 . 2 $ 46 . 1  april $ 34 . 8 $ 10 . 2 $ 45 . 0  may $ 36 . 4 $ 8 . 8 $ 45 . 2  june $ 36 . 4 $ 8 . 8 $ 45 . 2  $ 274 . 7  out of the $ 274 . 7 budgeted for the first half of the year , $ 199 . 7 is to be  reversed back to the research and development department . this reversal will  occur in july . vince , vera apodaca ( ext . x 35980 ) will be our contact to  help facilitate the reversal of these charges .  elaine , the remaining $ 75 . 0 ( $ 274 . 7 - $ 199 . 7 ) is to be allocated with $ 50 . 0  going to the revenue management work order and $ 25 . 0 remaining in o & m .  if anyone has any questions or needs additional information , please don ' t  hesitate to call me ( x 33098 ) . thanks , kim .",0,"Cobranças de pesquisa e desenvolvimento para a GPG Janice: aqui está o memorando sobre o qual falei com você a respeito das cobranças que precisam ser estornadas. Se tiver alguma dúvida, por favor, me ligue. Shirley - - - - - - - - - - - - - - - - - - - - - - Encaminhado por Shirley Crenshaw / HOU / ECT em 16/08/2000 09:54 - - - - - - - - - - - - - - - - - - - - - - - - - - - Kimberly Watson @ Enron 15/06/2000 15:26 para: Kent Miller / ET & S / Enron @ Enron, Martha Janousek / ET & S / Enron @ Enron, Elaine Concklin / ET & S / Enron @ Enron, Vera Apodaca / ET & S / Enron @ Enron, Rod Hayslett / FGT / Enron @ Enron, Vince J Kaminski / HOU / ECT @ ECT, Pinnamaneni Krishnarao / Hou / Ect @ Ect, Shirley Crenshaw / Hou / Ect @ Ect cc: Assunto: Cobranças de pesquisa e desenvolvimento para a GPG. Vince, Krishna e eu nos reunimos para discutir as cobranças cruzadas de pesquisa e desenvolvimento para a GPG de janeiro a junho. Essas cobranças são baseadas em um valor orçado para a alocação de três recursos ao grupo GPG (dois recursos para gestão de receita e um recurso para marketing da GPG). Utilizamos o grupo de P&D parcialmente durante o primeiro semestre, mas não na extensão total dos três recursos. Vince e Krishna concordaram em reverter algumas das cobranças que foram orçadas de janeiro a junho. Reavaliaremos essa questão no final do ano para determinar se serão necessários ajustes para o período de julho a dezembro. O montante orçamentado de janeiro a junho foi distribuído entre a NNG e a TW da seguinte forma: Orçamento de pesquisa e desenvolvimento (em milhares de dólares) NNG TW ET&S Janeiro $ 46,7 $ 46,7 Fevereiro $ 26,1 $ 20,4 $ 46,5 Março $ 35,9 $ 10,2 $ 46,1 Abril $ 34,8 $ 10,2 $ 45,0 Maio $ 36,4 $ 8,8 $ 45,2 Junho $ 36,4 $ 8,8 $ 45,2 $ 274,7 Dos $ 274,7 orçados para o primeiro semestre do ano, $ 199,7 serão devolvidos ao departamento de pesquisa e desenvolvimento. Essa reversão ocorrerá em julho. Vince, Vera Apodaca (ramal 35980) será nosso contato para facilitar a reversão dessas cobranças. Elaine, os US$ 75,00 restantes (US$ 274,70 - US$ 199,70) serão alocados da seguinte forma: US$ 50,00 para a ordem de serviço de gestão de receita e US$ 25,00 restantes para operação e manutenção. Se alguém tiver alguma dúvida ou precisar de informações adicionais, não hesite em me ligar (ramal 33098). Obrigada, Kim."
" new commodity marketplace opportunity  mark lay : i shared confidentially with vince kaminski my developing  concept of a highly inefficient not - for - profit enterprise with  dramatically increasing costs . i believe that a for - profit economic  model is possible that should reverse these skyrocketing costs and  ultimately lower the commodity thereby having a national , if not , global  impact of health care costs . vince seems to also believe in the  concepts potential . the ceo of one of the biggest u . s . blood banks has  already asked to become involved . i would like involve more people  with vision , means and desire to help make this a reality . i would look  forward to meeting with you to talk further . al arfsten 713 965 2158",0,"Nova oportunidade de mercado de commodities - Mark Lay: Compartilhei confidencialmente com Vince Kaminski meu conceito em desenvolvimento de uma empresa sem fins lucrativos altamente ineficiente, com custos em franca expansão. Acredito que um modelo econômico com fins lucrativos seja possível, capaz de reverter esses custos exorbitantes e, em última análise, reduzir o preço da commodity, gerando um impacto nacional, senão global, nos custos da saúde. Vince também parece acreditar no potencial do conceito. O CEO de um dos maiores bancos de sangue dos EUA já manifestou interesse em participar. Gostaria de envolver mais pessoas com visão, recursos e desejo de ajudar a tornar isso realidade. Aguardo ansiosamente a oportunidade de me reunir com você para discutirmos mais a fundo. Al Arfsten 713 965 2158"
" re : subscription renewal  stephanie ,  thanks for remembering about me .  yes , i want to renew .  vince  from : stephanie e taylor on 11 / 29 / 2000 01 : 18 pm  to : vince j kaminski / hou / ect @ ect  cc :  subject : subscription renewal  dear vince ,  this is to inform you that your subscription to risk is up for renewal . the  regular subscription cost through december , 2001 , is $ 599 . 00 . the cost after  the corporate discount is $ 509 . 15 .  please let me know if you would like to renew this publication . we will be  happy to take care of this for you . if you have any questions , please do not  hesitate to call me .  sincerely ,  stephanie e . taylor",0,"Re: Renovação da assinatura Stephanie, obrigada por se lembrar de mim. Sim, quero renovar. Vince De: Stephanie E. Taylor Em 29/11/2000 13:18 Para: Vince J. Kaminski / HOU / ECT @ ECT Cc: Assunto: Renovação da assinatura Prezado Vince, informo que sua assinatura da revista Risk está para ser renovada. O valor da assinatura regular até dezembro de 2001 é de US$ 599,00. O valor após o desconto corporativo é de US$ 509,15. Por favor, me avise se deseja renovar esta publicação. Teremos prazer em cuidar disso para você. Se tiver alguma dúvida, não hesite em me ligar. Atenciosamente, Stephanie E. Taylor"
" risk 2000 panel discussion  good morning gentlemen :  i will go ahead and schedule the conference call for wednesday , may 31 st  at 11 : 00 am est ( 10 : 00 cst ) . please let me know the telephone numbers  you may be reached at and vince will call you .  if you find you cannot do this , please let me know .  thanks and have a wonderful weekend .  shirley crenshaw  - - - - - - - - - - - - - - - - - - - - - - forwarded by shirley crenshaw / hou / ect on 05 / 26 / 2000  08 : 11 am - - - - - - - - - - - - - - - - - - - - - - - - - - -  shirley crenshaw  05 / 25 / 2000 03 : 54 pm  to : oliver @ risk . co . uk , jefferid @ kochind . com , sbramlet @ utilicorp . com  cc :  subject : risk 2000 panel discussion  hello everyone :  vince kaminski would be available for a conference call on wednesday ,  may 31 at 10 : 00 or 11 : 00 am est . the rest of the day is rather full .  please let me know if either time is convenient for you . if not , maybe we  could do it on june 1 - he is free most of the day with the exception of  12 : 30 - 2 : 00 est .  look forward to hearing from you .  thanks !  shirley crenshaw  administrative coordinator  enron corp . research  713 - 853 - 5290  email : shirley . crenshaw @ enron . com",0,"Painel de discussão Risk 2000 Bom dia, senhores: Vou agendar a teleconferência para quarta-feira, 31 de maio, às 11h00 EST (10h00 CST). Por favor, me informem os números de telefone nos quais vocês podem ser contatados e Vince ligará para vocês. Caso não possam comparecer, por favor, me avisem. Obrigada e tenham um ótimo fim de semana. Shirley Crenshaw - - - - - - - - - - - - - - - - - - - - - - Encaminhado por Shirley Crenshaw / HOU / Ect em 26/05/2000 08:11 - - - - - - - - - - - - - - - - - - - - - - - - - - - Shirley Crenshaw 25/05/2000 15:54 para: Oliver@risk.co.uk Reino Unido, Jefferid@kochind.com, Sbramlet@utilicorp.com Cc: Assunto: Painel de discussão sobre o Risk 2000 Olá a todos: Vince Kaminski estará disponível para uma teleconferência na quarta-feira, 31 de maio, às 10h ou 11h (horário do leste dos EUA). O restante do dia está bastante ocupado. Por favor, me avisem se algum desses horários for conveniente para vocês. Caso contrário, talvez possamos agendar para 1º de junho, quando ele estará livre na maior parte do dia, com exceção do horário das 12h30 às 14h (horário do leste dos EUA). Aguardo o contato de vocês. Obrigada! Shirley Crenshaw Coordenadora Administrativa Enron Corp. Pesquisa 713-853-5290 E-mail: shirley.crenshaw@enron.com"
" fwd curves  margaret ,  the forward power and gas price curves , unlike nymex futures prices ,  are not publicly available and are a closely guarded secret of the trading  desks .  we have no authority to release them without getting the head of the  trading desk involved .  vince",0,"Margaret, as curvas de preço futuro de energia e gás, ao contrário dos preços futuros da NYMEX, não são públicas e são um segredo bem guardado das mesas de negociação. Não temos autoridade para divulgá-las sem a participação do chefe da mesa de negociação. Vince"
" research dept . move  hello everyone :  attached is the churn relocation request for some office exchanges within  the research group on the 19 th floor . i have grouped them in sets of two  which are the exchanges .  this is a very rush order . we would appreciate your getting to this as  soon as possible - the 15 th of august would be great , if possible .  let me know if there is something that you do not understand . thanks !  shirley",0,"Departamento de Pesquisa - Mudança. Olá a todos: em anexo, segue a solicitação de realocação de algumas salas de reunião dentro do grupo de pesquisa no 19º andar. Agrupei-as em pares, que correspondem às salas de reunião. Este é um pedido urgente. Agradeceríamos se pudessem analisá-lo o mais breve possível - o dia 15 de agosto seria ótimo, se possível. Por favor, me avisem se houver algo que não entendam. Obrigada! Shirley"
" interim report to gary hickerson for ag trading  vince ,  please find attached the interim report on agricultural commodity trading for  gary hickerson . your comments are welcome as we would like to send this to  gary as soon as possible .  regards ,  kate  ext 3 - 9401",0,"Relatório provisório para Gary Hickerson sobre negociação de produtos agrícolas. Vince, segue em anexo o relatório provisório sobre negociação de produtos agrícolas para Gary Hickerson. Seus comentários são bem-vindos, pois gostaríamos de enviar este relatório para Gary o mais breve possível. Atenciosamente, Kate, ramal 3 - 9401"
